sale_id,date,product_id,customer_id,quantity_sold,unit_price,discount_pct,revenue
SO006616,2023-11-20,P0001,C0010,37,6.64,0.05,245.68
SO006617,2023-11-20,P0010,C0012,6,3.85,0.034,23.1
SO006618,2023-11-21,P0010,C0021,45,3.84,0.037,172.8
SO006619,2023-11-21,P0010,C0032,45,3.89,0.025,175.05
SO006620,2023-11-21,P0008,C0013,15,5.15,0.026,77.25
SO006621,2023-11-21,P0010,C0041,7,3.83,0.04,26.81
SO006622,2023-11-21,P0001,C0025,34,6.38,0.087,216.92
SO006623,2023-11-21,P0003,C0037,17,3.31,0.052,56.27
SO006624,2023-11-21,P0010,C0009,23,3.81,0.045,87.63
SO006625,2023-11-21,P0006,C0030,41,3.19,0.03,130.79
SO006626,2023-11-21,P0005,C0029,27,8.2,0.088,221.4
SO006627,2023-11-21,P0009,C0033,45,4.16,0.074,187.2
SO006628,2023-11-21,P0002,C0043,30,6.77,0.058,203.1
SO006629,2023-11-21,P0004,C0017,36,6.46,0.005,232.56
SO006630,2023-11-21,P0009,C0022,31,4.49,0.001,139.19
SO006631,2023-11-21,P0006,C0020,49,3.21,0.023,157.29
SO006632,2023-11-21,P0008,C0014,43,4.82,0.089,207.26
SO006633,2023-11-21,P0005,C0015,40,8.81,0.02,352.4
SO006634,2023-11-21,P0009,C0020,5,4.41,0.018,22.05
SO006635,2023-11-21,P0002,C0010,27,6.64,0.077,179.28
SO006636,2023-11-21,P0010,C0009,34,3.7,0.072,125.8
SO006637,2023-11-21,P0004,C0031,47,6.09,0.062,286.23
SO006638,2023-11-21,P0001,C0003,5,6.77,0.032,33.85
SO006639,2023-11-21,P0009,C0045,9,4.47,0.005,40.23
SO006640,2023-11-21,P0002,C0023,20,6.87,0.045,137.4
SO006641,2023-11-21,P0005,C0044,32,8.85,0.016,283.2
SO006642,2023-11-21,P0010,C0017,13,3.73,0.065,48.49
SO006643,2023-11-22,P0008,C0018,17,4.8,0.092,81.6
SO006644,2023-11-22,P0008,C0045,48,4.8,0.093,230.4
SO006645,2023-11-22,P0009,C0041,5,4.04,0.1,20.2
SO006646,2023-11-22,P0008,C0009,39,5.05,0.045,196.95
SO006647,2023-11-22,P0001,C0035,24,6.49,0.072,155.76
SO006648,2023-11-22,P0010,C0042,17,3.83,0.039,65.11
SO006649,2023-11-22,P0004,C0019,26,5.9,0.091,153.4
SO006650,2023-11-22,P0010,C0019,23,3.69,0.075,84.87
SO006651,2023-11-22,P0007,C0018,9,2.34,0.097,21.06
SO006652,2023-11-22,P0003,C0038,7,3.36,0.037,23.52
SO006653,2023-11-22,P0004,C0011,43,5.97,0.08,256.71
SO006654,2023-11-22,P0001,C0016,13,6.55,0.063,85.15
SO006655,2023-11-22,P0008,C0021,37,4.77,0.099,176.49
SO006656,2023-11-22,P0004,C0045,26,6.07,0.065,157.82
SO006657,2023-11-22,P0002,C0030,37,7.05,0.02,260.85
SO006658,2023-11-22,P0010,C0001,40,3.76,0.057,150.4
SO006659,2023-11-22,P0004,C0013,15,5.91,0.09,88.65
SO006660,2023-11-22,P0003,C0025,19,3.34,0.042,63.46
SO006661,2023-11-22,P0010,C0033,17,3.6,0.098,61.2
SO006662,2023-11-22,P0010,C0024,24,3.81,0.044,91.44
SO006663,2023-11-22,P0002,C0024,30,6.91,0.039,207.3
SO006664,2023-11-22,P0005,C0022,38,8.4,0.066,319.2
SO006665,2023-11-22,P0009,C0022,47,4.29,0.044,201.63
SO006666,2023-11-22,P0006,C0021,20,3.0,0.087,60.0
SO006667,2023-11-22,P0010,C0021,46,3.95,0.011,181.7
SO006668,2023-11-22,P0006,C0018,25,2.96,0.099,74.0
SO006669,2023-11-22,P0010,C0033,13,3.68,0.078,47.84
SO006670,2023-11-22,P0001,C0023,29,6.49,0.071,188.21
SO006671,2023-11-22,P0008,C0031,15,5.24,0.009,78.6
SO006672,2023-11-22,P0007,C0022,37,2.58,0.004,95.46
SO006673,2023-11-23,P0008,C0036,23,4.82,0.088,110.86
SO006674,2023-11-23,P0005,C0019,36,8.98,0.001,323.28
SO006675,2023-11-23,P0007,C0005,26,2.42,0.066,62.92
SO006676,2023-11-23,P0007,C0033,7,2.4,0.074,16.8
SO006677,2023-11-23,P0001,C0037,26,6.65,0.049,172.9
SO006678,2023-11-23,P0003,C0014,7,3.35,0.041,23.45
SO006679,2023-11-23,P0005,C0001,30,8.86,0.015,265.8
SO006680,2023-11-23,P0006,C0043,10,3.19,0.029,31.9
SO006681,2023-11-23,P0009,C0008,7,4.31,0.041,30.17
SO006682,2023-11-23,P0005,C0019,41,8.5,0.055,348.5
SO006683,2023-11-23,P0004,C0002,11,6.0,0.075,66.0
SO006684,2023-11-23,P0002,C0042,10,6.77,0.058,67.7
SO006685,2023-11-23,P0002,C0043,33,6.59,0.083,217.47
SO006686,2023-11-23,P0004,C0013,36,6.48,0.002,233.28
SO006687,2023-11-23,P0002,C0028,13,6.48,0.099,84.24
SO006688,2023-11-23,P0009,C0013,22,4.12,0.082,90.64
SO006689,2023-11-23,P0007,C0022,35,2.51,0.031,87.85
SO006690,2023-11-23,P0010,C0010,13,3.86,0.033,50.18
SO006691,2023-11-23,P0008,C0040,28,4.9,0.073,137.2
SO006692,2023-11-23,P0008,C0020,21,4.82,0.088,101.22
SO006693,2023-11-23,P0010,C0033,32,3.75,0.061,120.0
SO006694,2023-11-23,P0009,C0001,45,4.09,0.09,184.05
SO006695,2023-11-23,P0008,C0006,11,5.15,0.027,56.65
SO006696,2023-11-23,P0002,C0035,39,6.99,0.028,272.61
SO006697,2023-11-23,P0007,C0042,39,2.5,0.036,97.5
SO006698,2023-11-23,P0007,C0004,14,2.52,0.027,35.28
SO006699,2023-11-23,P0008,C0009,44,4.98,0.058,219.12
SO006700,2023-11-23,P0007,C0015,32,2.58,0.002,82.56
SO006701,2023-11-23,P0005,C0040,22,8.3,0.077,182.6
SO006702,2023-11-23,P0003,C0026,19,3.28,0.059,62.32
SO006703,2023-11-23,P0005,C0020,25,8.37,0.069,209.25
SO006704,2023-11-23,P0007,C0025,8,2.53,0.023,20.24
SO006705,2023-11-23,P0006,C0003,23,3.1,0.058,71.3
SO006706,2023-11-23,P0005,C0007,42,8.35,0.071,350.7
SO006707,2023-11-24,P0006,C0007,7,2.99,0.092,20.93
SO006708,2023-11-24,P0007,C0038,48,2.4,0.075,115.2
SO006709,2023-11-24,P0007,C0005,48,2.41,0.071,115.68
SO006710,2023-11-24,P0004,C0014,48,6.22,0.042,298.56
SO006711,2023-11-24,P0007,C0033,49,2.4,0.074,117.6
SO006712,2023-11-24,P0005,C0025,13,8.79,0.022,114.27
SO006713,2023-11-24,P0009,C0012,22,4.36,0.03,95.92
SO006714,2023-11-24,P0008,C0026,14,5.12,0.032,71.68
SO006715,2023-11-24,P0001,C0032,28,6.74,0.036,188.72
SO006716,2023-11-24,P0008,C0030,30,4.87,0.079,146.1
SO006717,2023-11-24,P0007,C0002,13,2.43,0.063,31.59
SO006718,2023-11-24,P0007,C0033,23,2.54,0.021,58.42
SO006719,2023-11-24,P0001,C0022,24,6.92,0.01,166.08
SO006720,2023-11-24,P0004,C0014,31,6.11,0.059,189.41
SO006721,2023-11-24,P0010,C0018,49,3.78,0.053,185.22
SO006722,2023-11-24,P0008,C0004,45,4.77,0.099,214.65
SO006723,2023-11-24,P0006,C0043,34,3.0,0.087,102.0
SO006724,2023-11-24,P0007,C0039,26,2.37,0.085,61.62
SO006725,2023-11-24,P0001,C0013,45,6.54,0.065,294.3
SO006726,2023-11-24,P0004,C0029,32,6.06,0.066,193.92
SO006727,2023-11-24,P0005,C0019,27,8.6,0.043,232.2
SO006728,2023-11-24,P0008,C0025,42,4.86,0.081,204.12
SO006729,2023-11-24,P0003,C0026,7,3.48,0.002,24.36
SO006730,2023-11-24,P0004,C0012,42,6.19,0.046,259.98
SO006731,2023-11-24,P0006,C0036,33,3.06,0.071,100.98
SO006732,2023-11-24,P0005,C0021,25,8.95,0.004,223.75
SO006733,2023-11-24,P0004,C0036,17,6.33,0.024,107.61
SO006734,2023-11-25,P0003,C0034,33,3.25,0.07,107.25
SO006735,2023-11-25,P0007,C0003,47,2.53,0.023,118.91
SO006736,2023-11-25,P0002,C0020,48,6.63,0.078,318.24
SO006737,2023-11-25,P0007,C0033,18,2.48,0.042,44.64
SO006738,2023-11-25,P0003,C0011,24,3.15,0.098,75.6
SO006739,2023-11-25,P0010,C0028,19,3.77,0.055,71.63
SO006740,2023-11-25,P0003,C0024,5,3.18,0.09,15.9
SO006741,2023-11-25,P0002,C0026,33,7.03,0.022,231.99
SO006742,2023-11-25,P0010,C0005,37,3.88,0.028,143.56
SO006743,2023-11-25,P0005,C0036,17,8.24,0.083,140.08
SO006744,2023-11-25,P0009,C0002,28,4.4,0.02,123.2
SO006745,2023-11-25,P0002,C0012,23,6.64,0.077,152.72
SO006746,2023-11-26,P0003,C0026,19,3.44,0.015,65.36
SO006747,2023-11-26,P0004,C0019,28,5.88,0.094,164.64
SO006748,2023-11-26,P0008,C0006,20,4.84,0.085,96.8
SO006749,2023-11-26,P0003,C0008,9,3.37,0.033,30.33
SO006750,2023-11-26,P0009,C0033,43,4.47,0.004,192.21
SO006751,2023-11-26,P0010,C0035,44,3.59,0.099,157.96
SO006752,2023-11-26,P0007,C0020,36,2.57,0.006,92.52
SO006753,2023-11-26,P0010,C0030,43,3.87,0.031,166.41
SO006754,2023-11-26,P0001,C0003,11,6.79,0.029,74.69
SO006755,2023-11-26,P0005,C0025,27,8.34,0.072,225.18
SO006756,2023-11-26,P0001,C0005,36,6.57,0.06,236.52
SO006757,2023-11-26,P0010,C0005,27,3.97,0.006,107.19
SO006758,2023-11-27,P0008,C0003,23,5.25,0.008,120.75
SO006759,2023-11-27,P0002,C0031,14,6.86,0.046,96.04
SO006760,2023-11-27,P0005,C0020,7,8.32,0.074,58.24
SO006761,2023-11-27,P0002,C0021,40,6.6,0.082,264.0
SO006762,2023-11-27,P0006,C0018,38,3.0,0.088,114.0
SO006763,2023-11-27,P0003,C0003,31,3.15,0.097,97.65
SO006764,2023-11-27,P0003,C0017,43,3.29,0.056,141.47
SO006765,2023-11-27,P0006,C0040,23,3.04,0.077,69.92
SO006766,2023-11-27,P0005,C0005,18,8.39,0.067,151.02
SO006767,2023-11-27,P0004,C0040,39,5.96,0.082,232.44
SO006768,2023-11-27,P0007,C0024,43,2.36,0.09,101.48
SO006769,2023-11-27,P0008,C0040,47,4.86,0.081,228.42
SO006770,2023-11-27,P0002,C0013,42,6.64,0.076,278.88
SO006771,2023-11-27,P0001,C0043,43,6.91,0.012,297.13
SO006772,2023-11-27,P0005,C0016,27,8.95,0.004,241.65
SO006773,2023-11-27,P0009,C0030,37,4.17,0.072,154.29
SO006774,2023-11-27,P0005,C0006,34,8.3,0.077,282.2
SO006775,2023-11-27,P0002,C0012,8,7.01,0.025,56.08
SO006776,2023-11-27,P0006,C0016,27,3.06,0.071,82.62
SO006777,2023-11-27,P0008,C0022,43,4.87,0.08,209.41
SO006778,2023-11-27,P0001,C0015,14,6.81,0.026,95.34
SO006779,2023-11-27,P0006,C0017,40,3.27,0.006,130.8
SO006780,2023-11-27,P0006,C0011,40,3.24,0.015,129.6
SO006781,2023-11-27,P0007,C0042,36,2.38,0.083,85.68
SO006782,2023-11-27,P0006,C0037,38,3.1,0.059,117.8
SO006783,2023-11-28,P0006,C0023,8,3.05,0.074,24.4
SO006784,2023-11-28,P0010,C0029,44,3.92,0.017,172.48
SO006785,2023-11-28,P0007,C0010,17,2.42,0.067,41.14
SO006786,2023-11-28,P0001,C0038,6,6.7,0.042,40.2
SO006787,2023-11-28,P0010,C0038,41,3.82,0.042,156.62
SO006788,2023-11-28,P0009,C0009,32,4.09,0.089,130.88
SO006789,2023-11-28,P0003,C0020,9,3.18,0.09,28.62
SO006790,2023-11-28,P0007,C0010,44,2.47,0.046,108.68
SO006791,2023-11-28,P0009,C0032,27,4.45,0.008,120.15
SO006792,2023-11-28,P0002,C0009,46,6.7,0.068,308.2
SO006793,2023-11-28,P0006,C0032,6,3.08,0.063,18.48
SO006794,2023-11-28,P0004,C0024,28,6.42,0.011,179.76
SO006795,2023-11-28,P0008,C0006,30,4.81,0.09,144.3
SO006796,2023-11-28,P0004,C0010,32,6.19,0.046,198.08
SO006797,2023-11-28,P0009,C0021,14,4.28,0.047,59.92
SO006798,2023-11-28,P0004,C0006,30,6.32,0.026,189.6
SO006799,2023-11-28,P0008,C0028,20,5.12,0.032,102.4
SO006800,2023-11-28,P0001,C0019,21,6.5,0.07,136.5
SO006801,2023-11-28,P0006,C0007,12,3.07,0.067,36.84
SO006802,2023-11-28,P0005,C0008,32,8.9,0.01,284.8
SO006803,2023-11-28,P0004,C0016,29,5.93,0.086,171.97
SO006804,2023-11-28,P0009,C0039,44,4.42,0.016,194.48
SO006805,2023-11-28,P0003,C0016,16,3.36,0.036,53.76
SO006806,2023-11-28,P0004,C0023,31,6.43,0.009,199.33
SO006807,2023-11-28,P0008,C0037,17,4.82,0.089,81.94
SO006808,2023-11-29,P0001,C0011,32,6.98,0.002,223.36
SO006809,2023-11-29,P0008,C0025,37,4.79,0.094,177.23
SO006810,2023-11-29,P0001,C0025,37,6.6,0.056,244.2
SO006811,2023-11-29,P0009,C0027,29,4.14,0.078,120.06
SO006812,2023-11-29,P0006,C0021,13,3.26,0.01,42.38
SO006813,2023-11-29,P0009,C0004,14,4.42,0.016,61.88
SO006814,2023-11-29,P0009,C0016,22,4.45,0.01,97.9
SO006815,2023-11-29,P9999,C0015,19,3.43,0.016,65.17
SO006816,2023-11-29,P0006,C0042,45,3.1,0.058,139.5
SO006817,2023-11-29,P0005,C0020,38,8.83,0.018,335.54
SO006818,2023-11-29,P0002,C0016,9,7.07,0.017,63.63
SO006819,2023-11-29,P0010,C0021,17,3.77,0.056,64.09
SO006820,2023-11-29,P0007,C0023,15,2.47,0.045,37.05
SO006821,2023-11-29,P0006,C0011,19,3.19,0.03,60.61
SO006822,2023-11-29,P0010,C0036,32,3.69,0.076,118.08
SO006823,2023-11-29,P0008,C0014,39,5.22,0.013,203.58
SO006824,2023-11-29,P0001,C0013,12,6.51,0.068,78.12
SO006825,2023-11-29,P0002,C0042,27,7.18,0.001,193.86
SO006826,2023-11-29,P0004,C0016,29,5.89,0.093,170.81
SO006827,2023-11-29,P0006,C0003,24,3.0,0.087,72.0
SO006828,2023-11-29,P0001,C0014,34,6.65,0.049,226.1
SO006829,2023-11-29,P0002,C0002,12,6.68,0.071,80.16
SO006830,2023-11-29,P0010,C0008,11,3.73,0.064,41.03
SO006831,2023-11-29,P0008,C0032,23,5.14,0.029,118.22
SO006832,2023-11-30,P0001,C0001,43,6.82,0.024,293.26
SO006833,2023-11-30,P0009,C0006,48,4.09,0.09,196.32
SO006834,2023-11-30,P0005,C0002,22,8.79,0.022,193.38
SO006835,2023-11-30,P0010,C0043,10,3.75,0.06,37.5
SO006836,2023-11-30,P0004,C0045,34,6.33,0.025,215.22
SO006837,2023-11-30,P0004,C0038,17,5.91,0.09,100.47
SO006838,2023-11-30,P0010,C0004,29,3.86,0.032,111.94
SO006839,2023-11-30,P0005,C0026,14,8.39,0.067,117.46
SO006840,2023-11-30,P0006,C0040,25,2.98,0.094,74.5
SO006841,2023-11-30,P0002,C0027,39,7.1,0.013,276.9
SO006842,2023-11-30,P0008,C0020,14,5.12,0.032,71.68
SO006843,2023-11-30,P0008,C0024,44,4.82,0.088,212.08
SO006844,2023-11-30,P0009,C0034,45,4.39,0.023,197.55
SO006845,2023-11-30,P0010,C0001,34,3.85,0.034,130.9
SO006846,2023-11-30,P0002,C0026,13,7.01,0.025,91.13
SO006847,2023-11-30,P0007,C0044,46,2.37,0.086,109.02
SO006848,2023-11-30,P0006,C0011,29,3.18,0.032,92.22
SO006849,2023-11-30,P0002,C0029,20,7.15,0.005,143.0
SO006850,2023-12-01,P0005,C0030,48,8.63,0.04,414.24
SO006851,2023-12-01,P0004,C0012,10,6.31,0.027,63.1
SO006852,2023-12-01,P0006,C0004,13,3.2,0.028,41.6
SO006853,2023-12-01,P0008,C0023,8,4.85,0.084,38.8
SO006854,2023-12-01,P0007,C0006,49,2.56,0.01,125.44
SO006855,2023-12-01,P0003,C0032,18,3.35,0.041,60.3
SO006856,2023-12-01,P0010,C0017,17,3.85,0.034,65.45
SO006857,2023-12-01,P0003,C0005,14,3.2,0.084,44.8
SO006858,2023-12-01,P0004,C0013,25,5.94,0.085,148.5
SO006859,2023-12-01,P0005,C0033,45,8.8,0.021,396.0
SO006860,2023-12-01,P0002,C0032,16,6.82,0.052,109.12
SO006861,2023-12-01,P0004,C0038,32,6.3,0.03,201.6
SO006862,2023-12-01,P0006,C0044,6,3.05,0.074,18.3
SO006863,2023-12-01,P0003,C0013,38,3.39,0.029,128.82
SO006864,2023-12-01,P0004,C0031,37,6.39,0.016,236.43
SO006865,2023-12-01,P0002,C0015,23,7.04,0.021,161.92
SO006866,2023-12-01,P0009,C0016,47,4.2,0.065,197.4
SO006867,2023-12-01,P0006,C0019,41,3.23,0.019,132.43
SO006868,2023-12-02,P0009,C0041,44,4.04,0.1,177.76
SO006869,2023-12-02,P0005,C0004,30,8.79,0.022,263.7
SO006870,2023-12-02,P0009,C0035,45,4.45,0.008,200.25
SO006871,2023-12-02,P0005,C0024,8,8.48,0.057,67.84
SO006872,2023-12-02,P0007,C0023,44,2.34,0.097,102.96
SO006873,2023-12-02,P0001,C0041,29,6.91,0.012,200.39
SO006874,2023-12-02,P0006,C0045,9,3.12,0.051,28.08
SO006875,2023-12-02,P0003,C0001,34,3.41,0.024,115.94
SO006876,2023-12-02,P0008,C0026,44,5.22,0.014,229.68
SO006877,2023-12-03,P0004,C0035,13,6.28,0.033,81.64
SO006878,2023-12-03,P0002,C0045,49,6.56,0.087,321.44
SO006879,2023-12-03,P0008,C0027,31,4.82,0.089,149.42
SO006880,2023-12-03,P0006,C0024,13,3.06,0.07,39.78
SO006881,2023-12-03,P0006,C0033,25,2.98,0.093,74.5
SO006882,2023-12-03,P0006,C0044,21,3.09,0.061,64.89
SO006883,2023-12-03,P0005,C0011,32,8.14,0.095,260.48
SO006884,2023-12-03,P0003,C0041,42,3.36,0.036,141.12
SO006885,2023-12-03,P0010,C0002,16,3.79,0.051,60.64
SO006886,2023-12-03,P0009,C0016,34,4.14,0.079,140.76
SO006887,2023-12-04,P0005,C0024,22,8.54,0.05,187.88
SO006888,2023-12-04,P0002,C0015,15,6.59,0.084,98.85
SO006889,2023-12-04,P0001,C0023,39,6.71,0.04,261.69
SO006890,2023-12-04,P0008,C0019,33,5.28,0.001,174.24
SO006891,2023-12-04,P0007,C0012,45,2.53,0.022,113.85
SO006892,2023-12-04,P0003,C0023,35,3.16,0.095,110.6
SO006893,2023-12-04,P0008,C0008,48,4.87,0.08,233.76
SO006894,2023-12-04,P0004,C0013,38,6.07,0.064,230.66
SO006895,2023-12-04,P0008,C0028,30,5.16,0.025,154.8
SO006896,2023-12-04,P0009,C0034,19,4.27,0.049,81.13
SO006897,2023-12-04,P0003,C0024,41,3.18,0.089,130.38
SO006898,2023-12-04,P0003,C0015,34,3.24,0.071,110.16
SO006899,2023-12-04,P0003,C0034,11,3.4,0.026,37.4
SO006900,2023-12-04,P0005,C0020,15,8.8,0.021,132.0
SO006901,2023-12-04,P0007,C0042,27,2.46,0.05,66.42
SO006902,2023-12-04,P0004,C0020,15,6.07,0.065,91.05
SO006903,2023-12-04,P0009,C0015,35,4.22,0.061,147.7
SO006904,2023-12-04,P0007,C0022,20,2.5,0.036,50.0
SO006905,2023-12-04,P0010,C0029,24,3.79,0.051,90.96
SO006906,2023-12-04,P0005,C0042,42,8.64,0.039,362.88
SO006907,2023-12-04,P0006,C0044,6,3.03,0.079,18.18
SO006908,2023-12-05,P0010,C0035,12,3.74,0.063,44.88
SO006909,2023-12-05,P0007,C0008,15,2.53,0.022,37.95
SO006910,2023-12-05,P0005,C0007,22,8.58,0.046,188.76
SO006911,2023-12-05,P0004,C0029,15,6.21,0.043,93.15
SO006912,2023-12-05,P0005,C0010,36,8.26,0.081,297.36
SO006913,2023-12-05,P0001,C0003,47,6.67,0.046,313.49
SO006914,2023-12-05,P0005,C0041,43,8.31,0.076,357.33
SO006915,2023-12-05,P0002,C0037,45,6.9,0.04,310.5
SO006916,2023-12-05,P0010,C0040,22,3.7,0.073,81.4
SO006917,2023-12-05,P0009,C0036,6,4.47,0.005,26.82
SO006918,2023-12-05,P0001,C0003,23,6.92,0.01,159.16
SO006919,2023-12-05,P0006,C0025,21,2.99,0.09,62.79
SO006920,2023-12-05,P0003,C0011,15,3.49,0.001,52.35
SO006921,2023-12-05,P0009,C0008,28,4.32,0.037,120.96
SO006922,2023-12-05,P0002,C0036,21,6.72,0.065,141.12
SO006923,2023-12-05,P0003,C0009,24,3.17,0.092,76.08
SO006924,2023-12-05,P0004,C0019,25,6.12,0.057,153.0
SO006925,2023-12-05,P0005,C0024,19,8.59,0.044,163.21
SO006926,2023-12-05,P0009,C0028,37,4.23,0.059,156.51
SO006927,2023-12-05,P0002,C0038,37,6.64,0.076,245.68
SO006928,2023-12-05,P0002,C0015,48,6.96,0.032,334.08
SO006929,2023-12-05,P0002,C0004,39,6.78,0.057,264.42
SO006930,2023-12-05,P0009,C0040,16,4.19,0.066,67.04
SO006931,2023-12-05,P0009,C0033,41,4.05,0.097,166.05
SO006932,2023-12-05,P0004,C0043,13,6.37,0.018,82.81
SO006933,2023-12-05,P0005,C0026,45,8.12,0.097,365.4
SO006934,2023-12-05,P0005,C0039,20,8.59,0.045,171.8
SO006935,2023-12-05,P0010,C0005,15,3.63,0.09,54.45
SO006936,2023-12-05,P0005,C0045,31,8.4,0.066,260.4
SO006937,2023-12-05,P0009,C0042,14,4.28,0.046,59.92
SO006938,2023-12-05,P0010,C0011,15,3.94,0.012,59.1
SO006939,2023-12-05,P0008,C0001,16,5.0,0.055,80.0
SO006940,2023-12-05,P0003,C0045,36,3.29,0.056,118.44
SO006941,2023-12-05,P0010,C0017,44,3.59,0.099,157.96
SO006942,2023-12-05,P0001,C0039,14,6.61,0.054,92.54
SO006943,2023-12-06,P0008,C0016,18,4.81,0.09,86.58
SO006944,2023-12-06,P0003,C0030,45,3.34,0.042,150.3
SO006945,2023-12-06,P0007,C0012,35,2.39,0.079,83.65
SO006946,2023-12-06,P0005,C0008,23,8.16,0.092,187.68
SO006947,2023-12-06,P0003,C0014,34,3.4,0.025,115.6
SO006948,2023-12-06,P0010,C0024,47,3.9,0.023,183.3
SO006949,2023-12-06,P0003,C0003,8,3.26,0.067,26.08
SO006950,2023-12-06,P0002,C0018,23,6.58,0.085,151.34
SO006951,2023-12-06,P0008,C0038,7,4.95,0.065,34.65
SO006952,2023-12-06,P0001,C0035,40,6.49,0.071,259.6
SO006953,2023-12-06,P0007,C0025,44,2.45,0.055,107.8
SO006954,2023-12-06,P0006,C0011,5,3.07,0.066,15.35
SO006955,2023-12-06,P0002,C0040,13,6.74,0.062,87.62
SO006956,2023-12-06,P0007,C0042,41,2.52,0.028,103.32
SO006957,2023-12-06,P0005,C0020,42,8.32,0.075,349.44
SO006958,2023-12-06,P0007,C0043,48,2.44,0.056,117.12
SO006959,2023-12-06,P0004,C0034,38,6.01,0.074,228.38
SO006960,2023-12-06,P0002,C0036,29,6.5,0.096,188.5
SO006961,2023-12-06,P0008,C0026,49,5.0,0.054,245.0
SO006962,2023-12-06,P0005,C0018,33,8.48,0.057,279.84
SO006963,2023-12-06,P0009,C0011,31,4.42,0.016,137.02
SO006964,2023-12-07,P0006,C0006,46,3.11,0.056,143.06
SO006965,2023-12-07,P0002,C0003,10,7.06,0.018,70.6
SO006966,2023-12-07,P0008,C0013,40,5.18,0.02,207.2
SO006967,2023-12-07,P0001,C0041,16,6.48,0.073,103.68
SO006968,2023-12-07,P0001,C0028,40,6.58,0.058,263.2
SO006969,2023-12-07,P0009,C0017,41,4.49,0.001,184.09
SO006970,2023-12-07,P0002,C0006,23,6.48,0.099,149.04
SO006971,2023-12-07,P0002,C0019,37,6.82,0.051,252.34
SO006972,2023-12-07,P0005,C0042,31,8.97,0.002,278.07
SO006973,2023-12-07,P0003,C0020,28,3.3,0.055,92.4
SO006974,2023-12-07,P0006,C0026,24,2.99,0.092,71.76
SO006975,2023-12-07,P0010,C0012,37,3.6,0.097,133.2
SO006976,2023-12-07,P0001,C0010,16,6.45,0.077,103.2
SO006977,2023-12-07,P0008,C0023,44,5.07,0.041,223.08
SO006978,2023-12-07,P0002,C0010,43,7.0,0.027,301.0
SO006979,2023-12-07,P0001,C0043,23,6.47,0.075,148.81
SO006980,2023-12-07,P0010,C0040,38,3.81,0.045,144.78
SO006981,2023-12-07,P0009,C0042,17,4.12,0.082,70.04
SO006982,2023-12-07,P0002,C0004,32,6.74,0.062,215.68
SO006983,2023-12-07,P0004,C0043,17,6.07,0.065,103.19
SO006984,2023-12-07,P0010,C0005,37,3.69,0.074,136.53
SO006985,2023-12-07,P0008,C0032,31,4.92,0.07,152.52
SO006986,2023-12-07,P0004,C0007,17,6.04,0.07,102.68
SO006987,2023-12-08,P0006,C0010,11,3.01,0.084,33.11
SO006988,2023-12-08,P0007,C0009,44,2.45,0.053,107.8
SO006989,2023-12-08,P0005,C0013,49,8.32,0.074,407.68
SO006990,2023-12-08,P0002,C0039,14,6.89,0.042,96.46
SO006991,2023-12-08,P0008,C0016,13,4.8,0.093,62.4
SO006992,2023-12-08,P0009,C0033,28,4.32,0.038,120.96
SO006993,2023-12-08,P0007,C0013,27,2.48,0.041,66.96
SO006994,2023-12-08,P0008,C0021,14,5.05,0.046,70.7
SO006995,2023-12-08,P0003,C0035,32,3.41,0.023,109.12
SO006996,2023-12-08,P0009,C0002,34,4.12,0.082,140.08
SO006997,2023-12-08,P0008,C0005,42,5.22,0.013,219.24
SO006998,2023-12-08,P0004,C0003,28,6.36,0.02,178.08
SO006999,2023-12-08,P0008,C0041,16,5.25,0.007,84.0
SO007000,2023-12-08,P0002,C0044,24,6.82,0.052,163.68
SO007001,2023-12-08,P0001,C0045,6,6.77,0.031,40.62
SO007002,2023-12-08,P0006,C0001,16,3.12,0.053,49.92
SO007003,2023-12-08,P0006,C0042,48,3.03,0.08,145.44
SO007004,2023-12-08,P0003,C0017,17,3.17,0.091,53.89
SO007005,2023-12-08,P0003,C0005,40,3.43,0.016,137.2
SO007006,2023-12-08,P0001,C0044,33,6.42,0.082,211.86
SO007007,2023-12-08,P0001,C0043,42,6.3,0.098,264.6
SO007008,2023-12-08,P0004,C0018,46,5.96,0.082,274.16
SO007009,2023-12-08,P0009,C0030,19,4.07,0.093,77.33
SO007010,2023-12-08,P0008,C0028,26,5.25,0.007,136.5
SO007011,2023-12-08,P0006,C0016,9,3.05,0.073,27.45
SO007012,2023-12-08,P0001,C0038,15,6.37,0.089,95.55
SO007013,2023-12-08,P0009,C0001,35,4.4,0.021,154.0
SO007014,2023-12-08,P0004,C0005,9,6.11,0.059,54.99
SO007015,2023-12-08,P0006,C0018,47,2.99,0.09,140.53
SO007016,2023-12-09,P0009,C0031,9,4.25,0.054,38.25
SO007017,2023-12-09,P0010,C0041,20,3.82,0.043,76.4
SO007018,2023-12-09,P0010,C0031,19,3.87,0.03,73.53
SO007019,2023-12-09,P0006,C0038,47,3.25,0.011,152.75
SO007020,2023-12-09,P0004,C0035,27,6.15,0.053,166.05
SO007021,2023-12-09,P0007,C0025,26,2.34,0.098,60.84
SO007022,2023-12-09,P0006,C0009,19,2.97,0.096,56.43
SO007023,2023-12-09,P0003,C0037,7,3.29,0.057,23.03
SO007024,2023-12-09,P0002,C0034,40,6.9,0.04,276.0
SO007025,2023-12-09,P0007,C0026,16,2.55,0.016,40.8
